Type,Date,Latitude,Longitude
Single_Gunshot,6/18/2013,38.68,-90.28

Multiple_Gunshots,6/18/2013,38.67,-90.26

Gunshot_or_firework,6/18/2013,38.67,-90.23

Gunshot_or_firework,6/18/2013,38.67,-90.26

Single_Gunshot,6/18/2013,38.65,-90.25

Multiple_Gunshots,6/17/2013,38.68,-90.26

Multiple_Gunshots,6/17/2013,38.68,-90.26

Multiple_Gunshots,6/17/2013,38.68,-90.27

Single_Gunshot,6/17/2013,38.66,-90.25

Multiple_Gunshots,6/17/2013,38.66,-90.25

Multiple_Gunshots,6/17/2013,38.66,-90.25

Multiple_Gunshots,6/17/2013,38.67,-90.26

Multiple_Gunshots,6/17/2013,38.66,-90.25

Gunshot_or_firework,6/17/2013,38.67,-90.22

Single_Gunshot,6/17/2013,38.67,-90.22

Single_Gunshot,6/17/2013,38.67,-90.22

Multiple_Gunshots,6/17/2013,38.67,-90.24

Multiple_Gunshots,6/17/2013,38.67,-90.24

Single_Gunshot,6/17/2013,38.67,-90.24

Single_Gunshot,6/16/2013,38.66,-90.24

Multiple_Gunshots,6/16/2013,38.66,-90.24

Single_Gunshot,6/16/2013,38.67,-90.23

Single_Gunshot,6/16/2013,38.67,-90.21

Multiple_Gunshots,6/16/2013,38.67,-90.22

Gunshot_or_firework,6/16/2013,38.67,-90.22

Single_Gunshot,6/16/2013,38.67,-90.22

Single_Gunshot,6/16/2013,38.67,-90.23

Gunshot_or_firework,6/16/2013,38.67,-90.27

Multiple_Gunshots,6/16/2013,38.67,-90.27

Single_Gunshot,6/16/2013,38.69,-90.27

Single_Gunshot,6/16/2013,38.67,-90.22

Multiple_Gunshots,6/16/2013,38.67,-90.22

Multiple_Gunshots,6/16/2013,38.67,-90.22

Gunshot_or_firework,6/16/2013,38.68,-90.23

Single_Gunshot,6/16/2013,38.67,-90.28

Gunshot_or_firework,6/16/2013,38.67,-90.26

Multiple_Gunshots,6/16/2013,38.67,-90.26

Multiple_Gunshots,6/16/2013,38.67,-90.21

Multiple_Gunshots,6/16/2013,38.67,-90.23

Single_Gunshot,6/16/2013,38.67,-90.26

Multiple_Gunshots,6/16/2013,38.67,-90.23

Multiple_Gunshots,6/16/2013,38.67,-90.23

Gunshot_or_firework,6/16/2013,38.68,-90.26

Gunshot_or_firework,6/16/2013,38.68,-90.26

Single_Gunshot,6/16/2013,38.67,-90.22

Multiple_Gunshots,6/16/2013,38.67,-90.27

Multiple_Gunshots,6/16/2013,38.67,-90.27

Gunshot_or_firework,6/16/2013,38.68,-90.28

Gunshot_or_firework,6/16/2013,38.68,-90.27

Single_Gunshot,6/16/2013,38.68,-90.23

Multiple_Gunshots,6/16/2013,38.68,-90.28

Single_Gunshot,6/16/2013,38.68,-90.28

Single_Gunshot,6/16/2013,38.67,-90.24

Multiple_Gunshots,6/16/2013,38.68,-90.28

Multiple_Gunshots,6/16/2013,38.68,-90.28

Single_Gunshot,6/16/2013,38.67,-90.23

Single_Gunshot,6/15/2013,38.67,-90.25

Single_Gunshot,6/15/2013,38.67,-90.25

Gunshot_or_firework,6/15/2013,38.67,-90.26

Multiple_Gunshots,6/15/2013,38.68,-90.27

Multiple_Gunshots,6/15/2013,38.67,-90.26

Multiple_Gunshots,6/15/2013,38.68,-90.28

Multiple_Gunshots,6/15/2013,38.67,-90.26

Single_Gunshot,6/15/2013,38.67,-90.26

Multiple_Gunshots,6/15/2013,38.67,-90.26

Multiple_Gunshots,6/15/2013,38.67,-90.26

Multiple_Gunshots,6/15/2013,38.67,-90.26

Single_Gunshot,6/15/2013,38.68,-90.28

Gunshot_or_firework,6/15/2013,38.67,-90.23

Gunshot_or_firework,6/15/2013,38.67,-90.23

Gunshot_or_firework,6/15/2013,38.67,-90.26

Multiple_Gunshots,6/15/2013,38.67,-90.26

Multiple_Gunshots,6/15/2013,38.67,-90.26

Gunshot_or_firework,6/15/2013,38.67,-90.24

Gunshot_or_firework,6/15/2013,38.66,-90.27

Single_Gunshot,6/15/2013,38.67,-90.24

Single_Gunshot,6/15/2013,38.67,-90.24

Multiple_Gunshots,6/15/2013,38.68,-90.27

Single_Gunshot,6/15/2013,38.67,-90.25

Single_Gunshot,6/15/2013,38.67,-90.24

Single_Gunshot,6/15/2013,38.67,-90.26

Single_Gunshot,6/15/2013,38.67,-90.26

Single_Gunshot,6/14/2013,38.67,-90.27

Single_Gunshot,6/14/2013,38.67,-90.21

Single_Gunshot,6/14/2013,38.67,-90.23

Single_Gunshot,6/14/2013,38.68,-90.23

Single_Gunshot,6/14/2013,38.67,-90.25

Single_Gunshot,6/14/2013,38.67,-90.23

Single_Gunshot,6/14/2013,38.67,-90.23

Multiple_Gunshots,6/14/2013,38.67,-90.22

Single_Gunshot,6/14/2013,38.67,-90.28

Multiple_Gunshots,6/14/2013,38.67,-90.27

Multiple_Gunshots,6/14/2013,38.67,-90.26

Multiple_Gunshots,6/14/2013,38.67,-90.26

Multiple_Gunshots,6/14/2013,38.67,-90.22

Multiple_Gunshots,6/14/2013,38.67,-90.22

Multiple_Gunshots,6/14/2013,38.68,-90.28

Multiple_Gunshots,6/14/2013,38.66,-90.23

Multiple_Gunshots,6/14/2013,38.67,-90.26

Single_Gunshot,6/14/2013,38.67,-90.22

Multiple_Gunshots,6/14/2013,38.68,-90.23

Gunshot_or_firework,6/14/2013,38.68,-90.23

Single_Gunshot,6/14/2013,38.69,-90.26

Single_Gunshot,6/14/2013,38.67,-90.24

Multiple_Gunshots,6/14/2013,38.68,-90.22

Multiple_Gunshots,6/14/2013,38.68,-90.22

Multiple_Gunshots,6/13/2013,38.65,-90.25

Single_Gunshot,6/13/2013,38.65,-90.25

Multiple_Gunshots,6/13/2013,38.66,-90.25

Multiple_Gunshots,6/13/2013,38.67,-90.21

Single_Gunshot,6/13/2013,38.67,-90.22

Gunshot_or_firework,6/13/2013,38.69,-90.23

Single_Gunshot,6/13/2013,38.68,-90.24

Single_Gunshot,6/13/2013,38.68,-90.24

Single_Gunshot,6/13/2013,38.67,-90.23

Multiple_Gunshots,6/13/2013,38.68,-90.26

Single_Gunshot,6/13/2013,38.68,-90.28

Single_Gunshot,6/13/2013,38.68,-90.28

Single_Gunshot,6/13/2013,38.68,-90.28

Gunshot_or_firework,6/13/2013,38.68,-90.26

Multiple_Gunshots,6/13/2013,38.67,-90.23

Multiple_Gunshots,6/13/2013,38.67,-90.23

Single_Gunshot,6/13/2013,38.68,-90.27

Single_Gunshot,6/13/2013,38.68,-90.25

Multiple_Gunshots,6/12/2013,38.68,-90.24

Multiple_Gunshots,6/12/2013,38.67,-90.26

Multiple_Gunshots,6/12/2013,38.68,-90.27

Multiple_Gunshots,6/12/2013,38.66,-90.25

Multiple_Gunshots,6/12/2013,38.67,-90.25

Single_Gunshot,6/12/2013,38.67,-90.25

Single_Gunshot,6/12/2013,38.66,-90.27

Multiple_Gunshots,6/12/2013,38.67,-90.24

Single_Gunshot,6/12/2013,38.67,-90.24

Multiple_Gunshots,6/12/2013,38.66,-90.28

Multiple_Gunshots,6/12/2013,38.67,-90.28

Multiple_Gunshots,6/12/2013,38.67,-90.28

Multiple_Gunshots,6/12/2013,38.67,-90.28

Multiple_Gunshots,6/12/2013,38.67,-90.24

Single_Gunshot,6/11/2013,38.67,-90.23

Multiple_Gunshots,6/11/2013,38.67,-90.23

Multiple_Gunshots,6/11/2013,38.66,-90.26

Multiple_Gunshots,6/11/2013,38.65,-90.24

Multiple_Gunshots,6/11/2013,38.68,-90.28

Single_Gunshot,6/11/2013,38.68,-90.29

Multiple_Gunshots,6/11/2013,38.67,-90.27

Multiple_Gunshots,6/11/2013,38.68,-90.29

Multiple_Gunshots,6/11/2013,38.68,-90.29

Single_Gunshot,6/11/2013,38.68,-90.29

Multiple_Gunshots,6/11/2013,38.67,-90.28

Multiple_Gunshots,6/11/2013,38.67,-90.29

Single_Gunshot,6/11/2013,38.68,-90.23

Single_Gunshot,6/11/2013,38.67,-90.24

Single_Gunshot,6/11/2013,38.68,-90.27

Multiple_Gunshots,6/10/2013,38.65,-90.26

Multiple_Gunshots,6/10/2013,38.66,-90.25

Single_Gunshot,6/10/2013,38.67,-90.26

Single_Gunshot,6/10/2013,38.68,-90.27

Multiple_Gunshots,6/10/2013,38.67,-90.22

Multiple_Gunshots,6/10/2013,38.68,-90.26

Multiple_Gunshots,6/10/2013,38.67,-90.27

Gunshot_or_firework,6/9/2013,38.67,-90.22

Multiple_Gunshots,6/9/2013,38.67,-90.21

Multiple_Gunshots,6/9/2013,38.67,-90.21

Multiple_Gunshots,6/9/2013,38.67,-90.21

Multiple_Gunshots,6/9/2013,38.67,-90.22

Single_Gunshot,6/9/2013,38.67,-90.21

Multiple_Gunshots,6/9/2013,38.67,-90.27

Single_Gunshot,6/9/2013,38.67,-90.27

Multiple_Gunshots,6/9/2013,38.67,-90.21

Single_Gunshot,6/9/2013,38.68,-90.27

Multiple_Gunshots,6/9/2013,38.68,-90.28

Multiple_Gunshots,6/9/2013,38.67,-90.28

Single_Gunshot,6/9/2013,38.67,-90.22

Single_Gunshot,6/9/2013,38.67,-90.26

Multiple_Gunshots,6/9/2013,38.66,-90.25

Single_Gunshot,6/9/2013,38.67,-90.22

Multiple_Gunshots,6/9/2013,38.67,-90.25

Gunshot_or_firework,6/9/2013,38.67,-90.23

Gunshot_or_firework,6/9/2013,38.67,-90.26

Gunshot_or_firework,6/9/2013,38.66,-90.23

Multiple_Gunshots,6/9/2013,38.66,-90.26

Single_Gunshot,6/9/2013,38.67,-90.27

Multiple_Gunshots,6/9/2013,38.66,-90.24

Multiple_Gunshots,6/9/2013,38.66,-90.24

Single_Gunshot,6/9/2013,38.67,-90.27

Multiple_Gunshots,6/9/2013,38.67,-90.28

Single_Gunshot,6/8/2013,38.68,-90.27

Multiple_Gunshots,6/8/2013,38.67,-90.22

Multiple_Gunshots,6/8/2013,38.67,-90.21

Multiple_Gunshots,6/8/2013,38.68,-90.27

Single_Gunshot,6/8/2013,38.67,-90.21

Single_Gunshot,6/8/2013,38.66,-90.23

Multiple_Gunshots,6/8/2013,38.67,-90.28

Multiple_Gunshots,6/8/2013,38.67,-90.27

Gunshot_or_firework,6/8/2013,38.68,-90.28

Single_Gunshot,6/8/2013,38.68,-90.29

Single_Gunshot,6/8/2013,38.68,-90.28

Single_Gunshot,6/8/2013,38.66,-90.26

Multiple_Gunshots,6/8/2013,38.68,-90.27

Single_Gunshot,6/8/2013,38.67,-90.23

Single_Gunshot,6/8/2013,38.68,-90.29

Multiple_Gunshots,6/8/2013,38.68,-90.28

Single_Gunshot,6/8/2013,38.67,-90.27

Multiple_Gunshots,6/7/2013,38.68,-90.24

Multiple_Gunshots,6/7/2013,38.68,-90.24

Single_Gunshot,6/7/2013,38.67,-90.23

Single_Gunshot,6/7/2013,38.66,-90.23

Single_Gunshot,6/7/2013,38.67,-90.28

Multiple_Gunshots,6/7/2013,38.68,-90.26

Single_Gunshot,6/7/2013,38.67,-90.28

Single_Gunshot,6/7/2013,38.68,-90.28

Multiple_Gunshots,6/7/2013,38.67,-90.27

Multiple_Gunshots,6/7/2013,38.67,-90.27

Single_Gunshot,6/6/2013,38.68,-90.24

Single_Gunshot,6/6/2013,38.69,-90.27

Single_Gunshot,6/6/2013,38.67,-90.26

Single_Gunshot,6/6/2013,38.66,-90.26

Single_Gunshot,6/6/2013,38.68,-90.28

Single_Gunshot,6/6/2013,38.67,-90.22

Single_Gunshot,6/6/2013,38.68,-90.25

Multiple_Gunshots,6/5/2013,38.67,-90.25

Multiple_Gunshots,6/5/2013,38.68,-90.29

Gunshot_or_firework,6/5/2013,38.69,-90.23

Single_Gunshot,6/5/2013,38.68,-90.24

Single_Gunshot,6/5/2013,38.67,-90.23

Single_Gunshot,6/5/2013,38.67,-90.25

Single_Gunshot,6/5/2013,38.67,-90.26

Single_Gunshot,6/5/2013,38.68,-90.23

Gunshot_or_firework,6/4/2013,38.67,-90.24

Single_Gunshot,6/4/2013,38.67,-90.24

Multiple_Gunshots,6/4/2013,38.67,-90.21

Single_Gunshot,6/4/2013,38.67,-90.21

Multiple_Gunshots,6/4/2013,38.67,-90.22

Multiple_Gunshots,6/4/2013,38.67,-90.22

Single_Gunshot,6/4/2013,38.67,-90.26

Multiple_Gunshots,6/4/2013,38.67,-90.21

Single_Gunshot,6/4/2013,38.67,-90.22

Single_Gunshot,6/4/2013,38.67,-90.27

Multiple_Gunshots,6/4/2013,38.67,-90.28

Multiple_Gunshots,6/4/2013,38.67,-90.23

Single_Gunshot,6/4/2013,38.68,-90.23

Multiple_Gunshots,6/4/2013,38.67,-90.26

Multiple_Gunshots,6/4/2013,38.67,-90.25

Multiple_Gunshots,6/4/2013,38.66,-90.26

Single_Gunshot,6/3/2013,38.66,-90.25

Single_Gunshot,6/3/2013,38.69,-90.23

Multiple_Gunshots,6/3/2013,38.67,-90.27

Multiple_Gunshots,6/3/2013,38.67,-90.27

Multiple_Gunshots,6/3/2013,38.67,-90.21

Multiple_Gunshots,6/3/2013,38.68,-90.22

Multiple_Gunshots,6/3/2013,38.68,-90.22

Multiple_Gunshots,6/3/2013,38.67,-90.22

Multiple_Gunshots,6/3/2013,38.67,-90.22

Single_Gunshot,6/3/2013,38.68,-90.24

Single_Gunshot,6/3/2013,38.68,-90.23

Single_Gunshot,6/2/2013,38.68,-90.24

Multiple_Gunshots,6/2/2013,38.68,-90.26

Single_Gunshot,6/2/2013,38.68,-90.24

Single_Gunshot,6/2/2013,38.68,-90.24

Single_Gunshot,6/2/2013,38.68,-90.24

Gunshot_or_firework,6/2/2013,38.68,-90.24

Gunshot_or_firework,6/2/2013,38.68,-90.24

Gunshot_or_firework,6/2/2013,38.68,-90.24

Gunshot_or_firework,6/2/2013,38.67,-90.26

Multiple_Gunshots,6/2/2013,38.67,-90.24

Single_Gunshot,6/2/2013,38.68,-90.27

Multiple_Gunshots,6/1/2013,38.67,-90.26

Multiple_Gunshots,6/1/2013,38.67,-90.26

Single_Gunshot,6/1/2013,38.67,-90.26

Single_Gunshot,6/1/2013,38.67,-90.27

Multiple_Gunshots,6/1/2013,38.67,-90.27

Multiple_Gunshots,6/1/2013,38.67,-90.27

Multiple_Gunshots,6/1/2013,38.69,-90.28

Multiple_Gunshots,6/1/2013,38.68,-90.24

Multiple_Gunshots,6/1/2013,38.67,-90.23

Multiple_Gunshots,6/1/2013,38.67,-90.23

Multiple_Gunshots,6/1/2013,38.67,-90.23

Single_Gunshot,6/1/2013,38.67,-90.25

Single_Gunshot,5/31/2013,38.67,-90.23

Single_Gunshot,5/31/2013,38.67,-90.23

Single_Gunshot,5/31/2013,38.65,-90.26

Single_Gunshot,5/31/2013,38.66,-90.23

Single_Gunshot,5/31/2013,38.66,-90.23

Single_Gunshot,5/31/2013,38.67,-90.25

Single_Gunshot,5/30/2013,38.68,-90.24

Multiple_Gunshots,5/30/2013,38.67,-90.23

Single_Gunshot,5/30/2013,38.67,-90.24

Multiple_Gunshots,5/29/2013,38.67,-90.28

Single_Gunshot,5/29/2013,38.67,-90.26

Multiple_Gunshots,5/29/2013,38.68,-90.26

Multiple_Gunshots,5/29/2013,38.68,-90.27

Multiple_Gunshots,5/29/2013,38.67,-90.23

Single_Gunshot,5/28/2013,38.67,-90.27

Multiple_Gunshots,5/28/2013,38.67,-90.23

Single_Gunshot,5/28/2013,38.67,-90.22

Single_Gunshot,5/28/2013,38.67,-90.23

Multiple_Gunshots,5/28/2013,38.68,-90.28

Single_Gunshot,5/28/2013,38.68,-90.28

Single_Gunshot,5/27/2013,38.67,-90.22

Single_Gunshot,5/27/2013,38.67,-90.22

Multiple_Gunshots,5/27/2013,38.67,-90.23

Multiple_Gunshots,5/27/2013,38.67,-90.23

Multiple_Gunshots,5/27/2013,38.68,-90.23

Multiple_Gunshots,5/27/2013,38.67,-90.28

Single_Gunshot,5/27/2013,38.66,-90.25

Single_Gunshot,5/27/2013,38.67,-90.26

Multiple_Gunshots,5/26/2013,38.68,-90.28

Multiple_Gunshots,5/26/2013,38.67,-90.26

Single_Gunshot,5/26/2013,38.68,-90.26

Multiple_Gunshots,5/26/2013,38.67,-90.28

Multiple_Gunshots,5/26/2013,38.67,-90.28

Single_Gunshot,5/26/2013,38.67,-90.23

Multiple_Gunshots,5/26/2013,38.66,-90.27

Single_Gunshot,5/26/2013,38.67,-90.26

Gunshot_or_firework,5/26/2013,38.67,-90.22

Gunshot_or_firework,5/26/2013,38.68,-90.22

Single_Gunshot,5/26/2013,38.67,-90.24

Multiple_Gunshots,5/26/2013,38.65,-90.23

Single_Gunshot,5/26/2013,38.68,-90.26

Single_Gunshot,5/26/2013,38.66,-90.23

Multiple_Gunshots,5/25/2013,38.68,-90.24

Multiple_Gunshots,5/25/2013,38.66,-90.26

Single_Gunshot,5/25/2013,38.68,-90.27

Single_Gunshot,5/25/2013,38.67,-90.23

Multiple_Gunshots,5/25/2013,38.67,-90.24

Single_Gunshot,5/25/2013,38.67,-90.24

Single_Gunshot,5/25/2013,38.67,-90.23

Multiple_Gunshots,5/25/2013,38.67,-90.24

Single_Gunshot,5/25/2013,38.68,-90.27

Multiple_Gunshots,5/25/2013,38.68,-90.25

Single_Gunshot,5/25/2013,38.66,-90.26

Multiple_Gunshots,5/25/2013,38.68,-90.26

Single_Gunshot,5/25/2013,38.68,-90.22

Multiple_Gunshots,5/25/2013,38.68,-90.25

Multiple_Gunshots,5/24/2013,38.68,-90.28

Single_Gunshot,5/24/2013,38.66,-90.24

Single_Gunshot,5/24/2013,38.67,-90.23

Multiple_Gunshots,5/24/2013,38.67,-90.21

Single_Gunshot,5/24/2013,38.67,-90.23

Single_Gunshot,5/24/2013,38.67,-90.23

Multiple_Gunshots,5/24/2013,38.67,-90.21

Multiple_Gunshots,5/24/2013,38.67,-90.27

Multiple_Gunshots,5/24/2013,38.66,-90.27

Multiple_Gunshots,5/24/2013,38.66,-90.27

Multiple_Gunshots,5/24/2013,38.67,-90.26

Single_Gunshot,5/24/2013,38.67,-90.23

Single_Gunshot,5/24/2013,38.68,-90.22

Single_Gunshot,5/24/2013,38.67,-90.23

Single_Gunshot,5/24/2013,38.68,-90.24

Multiple_Gunshots,5/24/2013,38.67,-90.24

Multiple_Gunshots,5/24/2013,38.67,-90.24

Multiple_Gunshots,5/24/2013,38.68,-90.27

Multiple_Gunshots,5/24/2013,38.68,-90.27

Single_Gunshot,5/24/2013,38.67,-90.24

Single_Gunshot,5/24/2013,38.67,-90.21

Multiple_Gunshots,5/24/2013,38.68,-90.27

Single_Gunshot,5/23/2013,38.67,-90.22

Single_Gunshot,5/23/2013,38.67,-90.24

Multiple_Gunshots,5/23/2013,38.69,-90.26

Single_Gunshot,5/23/2013,38.68,-90.27

Single_Gunshot,5/23/2013,38.68,-90.24

Single_Gunshot,5/23/2013,38.67,-90.23

Multiple_Gunshots,5/23/2013,38.67,-90.24

Multiple_Gunshots,5/23/2013,38.67,-90.24

Single_Gunshot,5/23/2013,38.66,-90.26

Single_Gunshot,5/23/2013,38.68,-90.27

Single_Gunshot,5/23/2013,38.67,-90.28

Single_Gunshot,5/22/2013,38.67,-90.24

Multiple_Gunshots,5/22/2013,38.67,-90.24

Single_Gunshot,5/22/2013,38.67,-90.26

Multiple_Gunshots,5/22/2013,38.68,-90.29

Single_Gunshot,5/21/2013,38.66,-90.23

Single_Gunshot,5/21/2013,38.67,-90.23

Single_Gunshot,5/21/2013,38.67,-90.24

Multiple_Gunshots,5/21/2013,38.68,-90.27

Single_Gunshot,5/21/2013,38.66,-90.25

Single_Gunshot,5/21/2013,38.66,-90.26

Single_Gunshot,5/20/2013,38.67,-90.27

Multiple_Gunshots,5/20/2013,38.67,-90.26

Multiple_Gunshots,5/20/2013,38.67,-90.26

Multiple_Gunshots,5/20/2013,38.67,-90.23

Single_Gunshot,5/20/2013,38.67,-90.23

Multiple_Gunshots,5/20/2013,38.66,-90.22

Single_Gunshot,5/20/2013,38.67,-90.23

Single_Gunshot,5/20/2013,38.68,-90.26

Single_Gunshot,5/19/2013,38.68,-90.27

Multiple_Gunshots,5/19/2013,38.67,-90.22

Multiple_Gunshots,5/19/2013,38.67,-90.25

Multiple_Gunshots,5/19/2013,38.67,-90.24

Multiple_Gunshots,5/19/2013,38.67,-90.24

Multiple_Gunshots,5/19/2013,38.66,-90.23

Multiple_Gunshots,5/19/2013,38.68,-90.26

Single_Gunshot,5/19/2013,38.68,-90.27

Multiple_Gunshots,5/19/2013,38.66,-90.23

Multiple_Gunshots,5/19/2013,38.67,-90.26

Multiple_Gunshots,5/19/2013,38.68,-90.24

Multiple_Gunshots,5/18/2013,38.68,-90.23

Single_Gunshot,5/18/2013,38.67,-90.22

Single_Gunshot,5/18/2013,38.66,-90.24

Multiple_Gunshots,5/18/2013,38.67,-90.25

Single_Gunshot,5/18/2013,38.68,-90.27

Single_Gunshot,5/18/2013,38.67,-90.26

Multiple_Gunshots,5/18/2013,38.67,-90.26

Multiple_Gunshots,5/18/2013,38.66,-90.25

Single_Gunshot,5/17/2013,38.66,-90.28

Single_Gunshot,5/17/2013,38.66,-90.25

Single_Gunshot,5/17/2013,38.67,-90.24

Multiple_Gunshots,5/16/2013,38.67,-90.24

Multiple_Gunshots,5/16/2013,38.68,-90.24

Single_Gunshot,5/16/2013,38.67,-90.26

Multiple_Gunshots,5/16/2013,38.67,-90.26

Single_Gunshot,5/16/2013,38.66,-90.23

Single_Gunshot,5/16/2013,38.66,-90.23

Multiple_Gunshots,5/16/2013,38.68,-90.27

Multiple_Gunshots,5/15/2013,38.68,-90.27

Multiple_Gunshots,5/15/2013,38.68,-90.25

Single_Gunshot,5/14/2013,38.66,-90.25

Multiple_Gunshots,5/14/2013,38.68,-90.27

Multiple_Gunshots,5/14/2013,38.67,-90.26

Multiple_Gunshots,5/14/2013,38.67,-90.26

Multiple_Gunshots,5/14/2013,38.67,-90.24

Gunshot_or_firework,5/14/2013,38.68,-90.29

Single_Gunshot,5/14/2013,38.67,-90.24

Multiple_Gunshots,5/13/2013,38.68,-90.27

Single_Gunshot,5/13/2013,38.66,-90.23

Single_Gunshot,5/13/2013,38.67,-90.25

Multiple_Gunshots,5/13/2013,38.67,-90.25

Multiple_Gunshots,5/12/2013,38.69,-90.27

Single_Gunshot,5/12/2013,38.69,-90.28

Multiple_Gunshots,5/12/2013,38.67,-90.24

Multiple_Gunshots,5/12/2013,38.67,-90.24

Single_Gunshot,5/12/2013,38.67,-90.26

Single_Gunshot,5/12/2013,38.67,-90.26

Single_Gunshot,5/12/2013,38.68,-90.24

Single_Gunshot,5/12/2013,38.67,-90.24

Single_Gunshot,5/11/2013,38.67,-90.27

Single_Gunshot,5/11/2013,38.67,-90.26

Single_Gunshot,5/11/2013,38.67,-90.26

Single_Gunshot,5/11/2013,38.67,-90.26

Multiple_Gunshots,5/11/2013,38.67,-90.26

Single_Gunshot,5/11/2013,38.67,-90.26

Multiple_Gunshots,5/11/2013,38.69,-90.28

Gunshot_or_firework,5/11/2013,38.67,-90.26

Multiple_Gunshots,5/11/2013,38.67,-90.28

Multiple_Gunshots,5/11/2013,38.68,-90.27

Multiple_Gunshots,5/11/2013,38.68,-90.27

Single_Gunshot,5/10/2013,38.68,-90.27

Single_Gunshot,5/10/2013,38.69,-90.28

Multiple_Gunshots,5/10/2013,38.68,-90.29

Single_Gunshot,5/10/2013,38.68,-90.29

Multiple_Gunshots,5/10/2013,38.67,-90.26

Multiple_Gunshots,5/10/2013,38.67,-90.26

Single_Gunshot,5/10/2013,38.69,-90.29

Single_Gunshot,5/10/2013,38.68,-90.27

Single_Gunshot,5/10/2013,38.67,-90.25

Single_Gunshot,5/10/2013,38.68,-90.27

Single_Gunshot,5/10/2013,38.68,-90.24

Multiple_Gunshots,5/10/2013,38.67,-90.24

Multiple_Gunshots,5/10/2013,38.67,-90.23

Multiple_Gunshots,5/10/2013,38.67,-90.24

Multiple_Gunshots,5/10/2013,38.67,-90.25

Multiple_Gunshots,5/10/2013,38.67,-90.27

Single_Gunshot,5/10/2013,38.68,-90.23

Multiple_Gunshots,5/9/2013,38.67,-90.24

Single_Gunshot,5/9/2013,38.67,-90.24

Single_Gunshot,5/9/2013,38.67,-90.24

Single_Gunshot,5/9/2013,38.66,-90.23

Multiple_Gunshots,5/9/2013,38.68,-90.29

Multiple_Gunshots,5/9/2013,38.66,-90.23

Single_Gunshot,5/9/2013,38.67,-90.24

Single_Gunshot,5/9/2013,38.67,-90.26

Single_Gunshot,5/9/2013,38.67,-90.27

Multiple_Gunshots,5/9/2013,38.66,-90.22

Single_Gunshot,5/7/2013,38.67,-90.26

Multiple_Gunshots,5/7/2013,38.67,-90.26

Multiple_Gunshots,5/7/2013,38.68,-90.29

Single_Gunshot,5/7/2013,38.67,-90.27

Multiple_Gunshots,5/7/2013,38.67,-90.26

Multiple_Gunshots,5/7/2013,38.67,-90.26

Multiple_Gunshots,5/7/2013,38.67,-90.25

Single_Gunshot,5/6/2013,38.66,-90.26

Multiple_Gunshots,5/6/2013,38.67,-90.23

Multiple_Gunshots,5/6/2013,38.68,-90.25

Multiple_Gunshots,5/6/2013,38.67,-90.25

Multiple_Gunshots,5/5/2013,38.67,-90.26

Multiple_Gunshots,5/5/2013,38.68,-90.25

Multiple_Gunshots,5/5/2013,38.68,-90.25

Single_Gunshot,5/5/2013,38.67,-90.25

Single_Gunshot,5/4/2013,38.67,-90.24

Single_Gunshot,5/4/2013,38.68,-90.27

Single_Gunshot,5/4/2013,38.66,-90.22

Gunshot_or_firework,5/4/2013,38.66,-90.23

Single_Gunshot,5/4/2013,38.67,-90.27

Multiple_Gunshots,5/3/2013,38.68,-90.26

Multiple_Gunshots,5/3/2013,38.68,-90.26

Multiple_Gunshots,5/3/2013,38.66,-90.25

Multiple_Gunshots,5/2/2013,38.67,-90.26

Multiple_Gunshots,5/2/2013,38.67,-90.26

Multiple_Gunshots,5/2/2013,38.67,-90.26

Multiple_Gunshots,5/2/2013,38.68,-90.27

Multiple_Gunshots,5/2/2013,38.67,-90.26

Single_Gunshot,5/2/2013,38.66,-90.25

Single_Gunshot,5/1/2013,38.66,-90.26

Single_Gunshot,5/1/2013,38.66,-90.23

Single_Gunshot,5/1/2013,38.67,-90.27

Multiple_Gunshots,5/1/2013,38.67,-90.23

Single_Gunshot,5/1/2013,38.68,-90.28

Multiple_Gunshots,5/1/2013,38.68,-90.28

Multiple_Gunshots,5/1/2013,38.66,-90.26

Single_Gunshot,5/1/2013,38.67,-90.27

Multiple_Gunshots,5/1/2013,38.67,-90.28

Single_Gunshot,5/1/2013,38.67,-90.25

Single_Gunshot,5/1/2013,38.68,-90.26

Single_Gunshot,4/30/2013,38.67,-90.28

Multiple_Gunshots,4/30/2013,38.68,-90.26

